Ref,Rank,Player_ref,Player,Player Image Link,Team_ref,Team,Team Flag Link,Matches,Points,Year,Month,Format,Category
annual_awardsT20IsFielders2011_021,21,p01221,firstname lastname aaT20Is Fielders1221,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/af.png,t005,Afghanistan,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/af.png,38,76.25,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_022,22,p01222,firstname lastname aaT20Is Fielders1222,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/np.png,t006,Nepal,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/np.png,31,75.48,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_023,23,p01223,firstname lastname aaT20Is Fielders1223,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pg.png,t007,Papua New Guinea,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pg.png,30,74.73,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_024,24,p01224,firstname lastname aaT20Is Fielders1224,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/om.png,t008,Oman,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/om.png,33,73.98,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_025,25,p01225,firstname lastname aaT20Is Fielders1225,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bh.png,t001,Bahrain,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bh.png,39,73.24,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_026,26,p01226,firstname lastname aaT20Is Fielders1226,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kw.png,t002,Kuwait,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kw.png,19,72.51,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_027,27,p01227,firstname lastname aaT20Is Fielders1227,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mv.png,t003,Maldives,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mv.png,13,71.78,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_028,28,p01228,firstname lastname aaT20Is Fielders1228,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sa.png,t004,Saudi Arabia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sa.png,41,71.07,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_029,29,p01229,firstname lastname aaT20Is Fielders1229,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/qa.png,t005,Qatar,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/qa.png,41,70.36,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_030,30,p01230,firstname lastname aaT20Is Fielders1230,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ph.png,t006,Philippines,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ph.png,49,69.65,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_031,31,p01231,firstname lastname aaT20Is Fielders1231,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/vu.png,t007,Vanuatu,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/vu.png,36,68.96,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_032,32,p01232,firstname lastname aaT20Is Fielders1232,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mt.png,t008,Malta,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mt.png,20,68.27,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_033,33,p01233,firstname lastname aaT20Is Fielders1233,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/es.png,t001,Spain,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/es.png,22,67.58,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_034,34,p01234,firstname lastname aaT20Is Fielders1234,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bz.png,t002,Belize,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bz.png,17,66.91,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_035,35,p01235,firstname lastname aaT20Is Fielders1235,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mx.png,t003,Mexico,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mx.png,10,66.24,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_036,36,p01236,firstname lastname aaT20Is Fielders1236,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cr.png,t004,Costa Rica,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cr.png,15,65.58,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_037,37,p01237,firstname lastname aaT20Is Fielders1237,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pa.png,t005,Panama,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pa.png,46,64.92,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_038,38,p01238,firstname lastname aaT20Is Fielders1238,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/be.png,t006,Belgium,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/be.png,19,64.27,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_039,39,p01239,firstname lastname aaT20Is Fielders1239,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/de.png,t007,Germany,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/de.png,25,63.63,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_040,40,p01240,firstname lastname aaT20Is Fielders1240,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ng.png,t008,Nigeria,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ng.png,28,62.99,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_041,41,p01241,firstname lastname aaT20Is Fielders1241,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bw.png,t001,Botswana,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bw.png,46,62.36,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_042,42,p01242,firstname lastname aaT20Is Fielders1242,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gh.png,t002,Ghana,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gh.png,50,61.74,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_043,43,p01243,firstname lastname aaT20Is Fielders1243,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ug.png,t003,Uganda,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ug.png,28,61.12,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_044,44,p01244,firstname lastname aaT20Is Fielders1244,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/it.png,t004,Italy,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/it.png,10,60.51,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_045,45,p01245,firstname lastname aaT20Is Fielders1245,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gg.png,t005,Guernsey,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gg.png,40,59.90,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_046,46,p01246,firstname lastname aaT20Is Fielders1246,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/je.png,t006,Jersey,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/je.png,38,59.31,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_047,47,p01247,firstname lastname aaT20Is Fielders1247,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/no.png,t007,Norway,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/no.png,41,58.71,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_048,48,p01248,firstname lastname aaT20Is Fielders1248,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/dk.png,t008,Denmark,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/dk.png,39,58.13,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_049,49,p01249,firstname lastname aaT20Is Fielders1249,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/my.png,t001,Malaysia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/my.png,19,57.54,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_050,50,p01250,firstname lastname aaT20Is Fielders1250,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/th.png,t002,Thailand,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/th.png,43,56.97,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_051,51,p01251,firstname lastname aaT20Is Fielders1251,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ws.png,t003,Samoa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ws.png,16,56.40,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_052,52,p01252,firstname lastname aaT20Is Fielders1252,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fi.png,t004,Finland,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fi.png,23,55.84,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_053,53,p01253,firstname lastname aaT20Is Fielders1253,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sg.png,t005,Singapore,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sg.png,40,55.28,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_054,54,p01254,firstname lastname aaT20Is Fielders1254,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ky.png,t006,Cayman Islands,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ky.png,38,54.72,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_055,55,p01255,firstname lastname aaT20Is Fielders1255,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/at.png,t007,Austria,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/at.png,26,54.18,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_056,56,p01256,firstname lastname aaT20Is Fielders1256,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ro.png,t008,Romania,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ro.png,49,53.63,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_057,57,p01257,firstname lastname aaT20Is Fielders1257,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lu.png,t001,Luxembourg,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lu.png,24,53.10,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_058,58,p01258,firstname lastname aaT20Is Fielders1258,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/tr.png,t002,Turkey,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/tr.png,42,52.57,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_059,59,p01259,firstname lastname aaT20Is Fielders1259,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cz.png,t003,Czech Republic,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cz.png,47,52.04,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_060,60,p01260,firstname lastname aaT20Is Fielders1260,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ar.png,t004,Argentina,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ar.png,33,51.52,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_061,61,p01261,firstname lastname aaT20Is Fielders1261,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/br.png,t005,Brazil,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/br.png,44,51.01,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_062,62,p01262,firstname lastname aaT20Is Fielders1262,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cl.png,t006,Chile,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cl.png,40,50.50,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_063,63,p01263,firstname lastname aaT20Is Fielders1263,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pe.png,t007,Peru,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pe.png,23,49.99,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_064,64,p01264,firstname lastname aaT20Is Fielders1264,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bg.png,t008,Bulgaria,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bg.png,40,49.49,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_065,65,p01265,firstname lastname aaT20Is Fielders1265,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/rs.png,t001,Serbia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/rs.png,10,49.00,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_066,66,p01266,firstname lastname aaT20Is Fielders1266,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gr.png,t002,Greece,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gr.png,46,48.51,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_067,67,p01267,firstname lastname aaT20Is Fielders1267,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pt.png,t003,Portugal,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pt.png,19,48.02,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_068,68,p01268,firstname lastname aaT20Is Fielders1268,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gi.png,t004,Gibraltar,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gi.png,10,47.54,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_069,69,p01269,firstname lastname aaT20Is Fielders1269,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mw.png,t005,Malawi,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mw.png,21,47.07,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_070,70,p01270,firstname lastname aaT20Is Fielders1270,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mz.png,t006,Mozambique,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mz.png,38,46.60,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_071,71,p01271,firstname lastname aaT20Is Fielders1271,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bt.png,t007,Bhutan,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bt.png,30,46.13,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_072,72,p01272,firstname lastname aaT20Is Fielders1272,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/im.png,t008,Isle of Man,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/im.png,17,45.67,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_073,73,p01273,firstname lastname aaT20Is Fielders1273,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fr.png,t001,France,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fr.png,43,45.21,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_074,74,p01274,firstname lastname aaT20Is Fielders1274,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/se.png,t002,Sweden,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/se.png,27,44.76,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_075,75,p01275,firstname lastname aaT20Is Fielders1275,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/rw.png,t003,Rwanda,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/rw.png,47,44.31,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_076,76,p01276,firstname lastname aaT20Is Fielders1276,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hu.png,t004,Hungary,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hu.png,35,43.87,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_077,77,p01277,firstname lastname aaT20Is Fielders1277,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cy.png,t005,Cyprus,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cy.png,21,43.43,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_078,78,p01278,firstname lastname aaT20Is Fielders1278,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ee.png,t006,Estonia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ee.png,29,43.00,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_079,79,p01279,firstname lastname aaT20Is Fielders1279,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ls.png,t007,Lesotho,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ls.png,41,42.57,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_080,80,p01280,firstname lastname aaT20Is Fielders1280,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sc.png,t008,Seychelles,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sc.png,34,42.14,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_081,81,p01281,firstname lastname aaT20Is Fielders1281,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sl.png,t001,Sierra Leone,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sl.png,31,41.72,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_082,82,p01282,firstname lastname aaT20Is Fielders1282,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ch.png,t002,Switzerland,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ch.png,16,41.30,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_083,83,p01283,firstname lastname aaT20Is Fielders1283,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cm.png,t003,Cameroon,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cm.png,44,40.89,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_084,84,p01284,firstname lastname aaT20Is Fielders1284,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bs.png,t004,Bahamas,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bs.png,17,40.48,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_085,85,p01285,firstname lastname aaT20Is Fielders1285,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/il.png,t005,Israel,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/il.png,29,40.07,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_086,86,p01286,firstname lastname aaT20Is Fielders1286,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hr.png,t006,Croatia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hr.png,29,39.67,2011,December,T20Is,Fielders
